C2,AUDUSD,EURUSD,GBPUSD,NZDUSD,USDCAD,USDCHF,USDJPY
40234.84375,0.88856,1.34866,1.52895,0.69055,1.0582,1.08485,89.44
40234.85417,0.88881,1.34806,1.53055,0.69045,1.05865,1.0852,89.445
40234.86458,0.88831,1.34846,1.53015,0.69,1.0584,1.08515,89.47
40234.875,0.88816,1.34882,1.53125,0.6902,1.05835,1.0848,89.46
40234.88542,0.88704,1.34741,1.52795,0.6891,1.06015,1.08545,89.425
40234.89583,0.88544,1.34945,1.5273,0.6882,1.0625,1.0842,89.135
40234.90625,0.88346,1.34767,1.52605,0.68635,1.06385,1.0857,89.13
40234.91667,0.88181,1.34726,1.5268,0.68545,1.0662,1.08595,89.055
40234.92708,0.88121,1.34718,1.5276,0.6851,1.0674,1.08595,89.06
40234.9375,0.88176,1.34861,1.5279,0.686,1.0666,1.08465,89.055
40234.94792,0.88301,1.35004,1.5293,0.6866,1.06545,1.0837,89.02
40234.95833,0.88216,1.34956,1.529,0.68645,1.06605,1.0842,89.01
40234.96875,0.88276,1.35166,1.5283,0.68785,1.06535,1.08235,89.06
40234.97917,0.88231,1.35096,1.52575,0.6875,1.06565,1.08285,89.065
40234.98958,0.88311,1.35225,1.5252,0.68755,1.06575,1.0815,88.915
40235,0.88306,1.35058,1.5236,0.68755,1.06565,1.0836,88.885
40235.01042,0.88184,1.34947,1.522,0.6868,1.0667,1.0847,88.895
40235.02083,0.88117,1.34864,1.52075,0.68635,1.06685,1.08505,88.92
40235.03125,0.88081,1.34731,1.5199,0.68585,1.06745,1.08585,88.85
40235.04167,0.88151,1.34908,1.52085,0.68665,1.0658,1.08405,88.965
40235.05208,0.88121,1.34917,1.5213,0.68605,1.067,1.0849,88.98
40235.0625,0.88266,1.35084,1.52225,0.68745,1.06555,1.08355,88.975
40235.07292,0.88399,1.35212,1.52375,0.6883,1.06455,1.0826,88.925
40235.08333,0.88382,1.35219,1.5227,0.6882,1.06465,1.08265,88.94
40235.09375,0.88416,1.35231,1.52255,0.68845,1.0647,1.08295,88.99
40235.10417,0.88476,1.3527,1.52375,0.6888,1.06395,1.0822,88.98
40235.11458,0.88701,1.3562,1.52595,0.69025,1.062,1.0791,89.01
40235.125,0.88701,1.35487,1.5256,0.69055,1.06225,1.07965,89.05
40235.13542,0.88671,1.35432,1.52455,0.6906,1.06255,1.0801,89.08
40235.14583,0.88681,1.3541,1.5244,0.6896,1.0623,1.08035,89.1
40235.15625,0.88656,1.35436,1.52445,0.6896,1.0623,1.08025,89.13
40235.16667,0.88721,1.35481,1.52565,0.69,1.06135,1.07985,89.15
40235.17708,0.88771,1.35486,1.52625,0.69025,1.06085,1.0798,89.135
40235.1875,0.88842,1.35505,1.5267,0.691,1.05935,1.0798,89.125
40235.19792,0.88881,1.35565,1.5269,0.6913,1.05915,1.07955,89.095
40235.20833,0.88862,1.35554,1.52675,0.6914,1.06,1.0797,89.05
40235.21875,0.88812,1.35467,1.52645,0.6915,1.06015,1.08,89.07
40235.22917,0.88782,1.35458,1.52635,0.69135,1.06025,1.0802,89.1
40235.23958,0.88494,1.35478,1.52625,0.6915,1.0604,1.08,89.065
40235.25,0.88811,1.35472,1.52605,0.6911,1.05965,1.08015,89.115
40235.26042,0.88806,1.35457,1.52625,0.6916,1.0596,1.08005,89.13
40235.27083,0.88791,1.35446,1.526,0.69115,1.0602,1.0801,89.13
40235.28125,0.88756,1.35393,1.52565,0.69095,1.0602,1.0807,89.15
40235.29167,0.88769,1.35395,1.5261,0.6912,1.0603,1.0806,89.19
40235.30208,0.88736,1.35357,1.525,0.69105,1.06115,1.08095,89.145
40235.3125,0.88663,1.35294,1.5238,0.6907,1.06125,1.08145,89.245
40235.32292,0.88672,1.35353,1.52385,0.6905,1.06115,1.0811,89.29
40235.33333,0.8878,1.35586,1.52605,0.69235,1.0604,1.0796,89.425
40235.34375,0.88731,1.35546,1.52505,0.6916,1.0608,1.08005,89.415
40235.35417,0.88827,1.35527,1.5253,0.6922,1.0608,1.0802,89.415
40235.36458,0.88786,1.35468,1.52445,0.69215,1.0608,1.0803,89.295
40235.375,0.88861,1.35543,1.52605,0.69285,1.06025,1.0796,89.235
40235.38542,0.88966,1.35686,1.527,0.69345,1.05935,1.0785,89.25
40235.39583,0.89001,1.35814,1.5276,0.69435,1.0593,1.07725,89.205
40235.40625,0.89011,1.35867,1.52775,0.6947,1.05905,1.07695,89.23
40235.41667,0.88932,1.35769,1.5266,0.6935,1.05965,1.0775,89.32
40235.42708,0.88956,1.35764,1.5263,0.69365,1.05915,1.07765,89.4
40235.4375,0.89006,1.35826,1.52665,0.69395,1.0586,1.0771,89.335
40235.44792,0.88911,1.35754,1.52545,0.6933,1.05945,1.07775,89.315
40235.45833,0.88916,1.35733,1.5263,0.69345,1.0595,1.07795,89.32
40235.46875,0.88941,1.35781,1.5265,0.69375,1.05935,1.07775,89.335
40235.47917,0.88957,1.35795,1.52685,0.69385,1.05895,1.0775,89.34
40235.48958,0.88946,1.35825,1.52735,0.6937,1.05895,1.07725,89.325
40235.5,0.88973,1.35864,1.52745,0.6938,1.05835,1.07685,89.315
40235.51042,0.89033,1.35943,1.52835,0.6941,1.05775,1.07625,89.295
40235.52083,0.89061,1.3594,1.52795,0.69415,1.0575,1.0762,89.245
40235.53125,0.88966,1.35847,1.5273,0.69355,1.05825,1.077,89.245
40235.54167,0.88992,1.35849,1.5275,0.69375,1.0581,1.0771,89.28
40235.55208,0.88961,1.35835,1.5271,0.6938,1.0578,1.07705,89.27
40235.5625,0.88996,1.35887,1.5282,0.69425,1.05835,1.0767,89.26
40235.57292,0.89031,1.35922,1.52805,0.69415,1.05855,1.0768,89.31
40235.58333,0.89028,1.35872,1.5283,0.6946,1.05845,1.07705,89.32
40235.59375,0.89013,1.35854,1.52835,0.69435,1.05865,1.07745,89.37
40235.60417,0.88976,1.35755,1.52735,0.69375,1.05935,1.07805,89.305
40235.61458,0.88926,1.35744,1.5263,0.69355,1.05955,1.0782,89.29
40235.625,0.88776,1.35617,1.52615,0.6925,1.06075,1.079,89.305
40235.63542,0.88791,1.35698,1.5256,0.69325,1.0603,1.07805,89.35
40235.64583,0.88851,1.35743,1.5264,0.6934,1.05885,1.0779,89.345
40235.65625,0.88748,1.35579,1.5247,0.69245,1.0594,1.0787,89.33
40235.66667,0.88741,1.3558,1.52495,0.6929,1.06015,1.07905,89.315
40235.67708,0.88821,1.35586,1.5255,0.69335,1.05975,1.07895,89.31
40235.6875,0.88906,1.35703,1.528,0.69355,1.0593,1.07785,89.335
40235.69792,0.88996,1.35713,1.5273,0.6941,1.0592,1.078,89.3
40235.70833,0.89086,1.35735,1.5293,0.6947,1.0592,1.0777,89.3
40235.71875,0.89106,1.35785,1.53035,0.69475,1.05825,1.0774,89.215
40235.72917,0.89086,1.35946,1.52605,0.69475,1.0575,1.07575,89.26
40235.73958,0.89076,1.35935,1.5254,0.69405,1.0581,1.0765,89.245
40235.75,0.89058,1.36027,1.52655,0.6939,1.05785,1.0758,89.285
40235.76042,0.89076,1.36009,1.52565,0.69445,1.0576,1.0757,89.305
40235.77083,0.89101,1.36106,1.526,0.69465,1.0567,1.0751,89.25
40235.78125,0.89091,1.36061,1.52565,0.6949,1.05665,1.07525,89.25
40235.79167,0.89056,1.36045,1.52395,0.6949,1.0565,1.0754,89.24
40235.80208,0.88996,1.36022,1.52445,0.6945,1.0567,1.0757,89.205
40235.8125,0.88941,1.35963,1.52345,0.69415,1.0572,1.07615,89.23
40235.82292,0.88911,1.3586,1.5223,0.69355,1.0578,1.07715,89.27
40235.83333,0.88951,1.35962,1.52305,0.6938,1.0577,1.0762,89.3
40235.84375,0.88939,1.35946,1.52395,0.69405,1.05755,1.0763,89.27
40235.85417,0.88921,1.35815,1.5204,0.6933,1.05845,1.0775,89.2
40235.86458,0.88962,1.35803,1.51935,0.69365,1.05845,1.07755,89.125
40235.875,0.89028,1.35683,1.51975,0.6942,1.05755,1.0787,89.11
40235.88542,0.88976,1.35656,1.51975,0.69345,1.0583,1.0784,89.125
40235.89583,0.89012,1.35731,1.5195,0.6937,1.0595,1.07815,89.125
40235.90625,0.89096,1.35799,1.51935,0.69445,1.05725,1.0776,89.185
40235.91667,0.89081,1.35718,1.51705,0.69465,1.0575,1.0783,89.225
40235.92708,0.89106,1.35762,1.5165,0.69495,1.05835,1.0781,89.125
40235.9375,0.8909,1.35803,1.51725,0.6942,1.0595,1.0777,89.115
40235.94792,0.8914,1.3585,1.5171,0.6952,1.05735,1.0772,89.09
40235.95833,0.88883,1.35772,1.5164,0.6935,1.061,1.0778,88.865
40235.96875,0.89281,1.35988,1.51965,0.6959,1.0575,1.076,88.96
40235.97917,0.89426,1.36363,1.5224,0.69785,1.0571,1.07285,88.885
40235.98958,0.89551,1.36461,1.5224,0.6983,1.0568,1.07265,88.88
40238.25,0.89662,1.36322,1.5179,0.6995,1.0533,1.073,89.015
40238.26042,0.89814,1.36229,1.51705,0.69965,1.0521,1.0736,89.075
40238.27083,0.89774,1.36221,1.51675,0.69965,1.05205,1.0734,88.965
40238.28125,0.89726,1.3618,1.51515,0.69945,1.05195,1.0743,88.955
40238.29167,0.89761,1.36273,1.51605,0.69985,1.0507,1.07365,88.995
40238.30208,0.89869,1.36222,1.5164,0.6991,1.05085,1.07385,89.035
40238.3125,0.89813,1.36193,1.51645,0.6995,1.05165,1.0745,88.945
40238.32292,0.89864,1.3637,1.51795,0.69965,1.0512,1.07305,88.87
40238.33333,0.89876,1.36423,1.5187,0.69975,1.0511,1.07265,88.89
40238.34375,0.89871,1.36334,1.51855,0.6996,1.05155,1.07345,88.955
40238.35417,0.89874,1.36393,1.51965,0.70025,1.0512,1.07295,89.05
40238.36458,0.89876,1.36326,1.5195,0.70045,1.05135,1.0732,88.925
40238.375,0.89683,1.36214,1.51705,0.69815,1.0523,1.07355,88.98
40238.38542,0.89712,1.36159,1.51515,0.6979,1.05275,1.0743,89.04
40238.39583,0.89773,1.36251,1.5159,0.6989,1.0517,1.073,89.1
40238.40625,0.89679,1.36134,1.51565,0.6982,1.05255,1.07415,89.09
40238.41667,0.89617,1.36043,1.5149,0.6978,1.05255,1.0748,89.095
40238.42708,0.89624,1.36016,1.5154,0.69765,1.05255,1.07515,89.155
40238.4375,0.89641,1.35959,1.51615,0.6974,1.0526,1.0755,89.17
40238.44792,0.89681,1.36031,1.51605,0.69755,1.0525,1.07515,89.16
40238.45833,0.89716,1.36046,1.5165,0.69815,1.05235,1.07505,89.16
40238.46875,0.89711,1.35993,1.51625,0.6982,1.0525,1.0754,89.14
40238.47917,0.89773,1.36128,1.5168,0.6986,1.05195,1.07445,89.145
40238.48958,0.89773,1.36103,1.51695,0.6986,1.05205,1.0746,89.09
40238.5,0.89731,1.36056,1.5162,0.6983,1.05225,1.07475,89.08
40238.51042,0.89738,1.36022,1.51525,0.69825,1.05325,1.0749,89.075
40238.52083,0.89726,1.35999,1.51555,0.6984,1.0521,1.0752,89.15
40238.53125,0.89736,1.36043,1.5161,0.6988,1.05215,1.07505,89.095
40238.54167,0.89761,1.36055,1.51655,0.6986,1.05235,1.07475,89.065
40238.55208,0.89741,1.36045,1.51615,0.69828,1.0523,1.0753,89.08
40238.5625,0.89761,1.36136,1.5157,0.69875,1.05215,1.07485,89.095
40238.57292,0.89771,1.3615,1.5158,0.69875,1.05265,1.07445,89.1
40238.58333,0.89741,1.3612,1.51505,0.69835,1.0529,1.07505,89.17
40238.59375,0.89708,1.36092,1.5155,0.69815,1.05305,1.07515,89.25
40238.60417,0.8959,1.35913,1.5116,0.6973,1.0542,1.0766,89.255
40238.61458,0.8966,1.35961,1.51165,0.6974,1.05365,1.07635,89.21
40238.625,0.89593,1.35865,1.51115,0.6969,1.05375,1.077,89.26
40238.63542,0.89686,1.35981,1.5116,0.6976,1.0528,1.0763,89.275
40238.64583,0.89846,1.36171,1.51255,0.69885,1.05155,1.07435,89.21
40238.65625,0.89977,1.36227,1.51345,0.69935,1.05235,1.07415,89.24
40238.66667,0.89951,1.36274,1.51635,0.69875,1.05115,1.0739,89.33
40238.67708,0.89894,1.36194,1.51605,0.6983,1.0519,1.07485,89.26
40238.6875,0.89921,1.36265,1.5157,0.69865,1.0516,1.07415,89.325
40238.69792,0.89891,1.36301,1.51525,0.6989,1.0513,1.0737,89.305
40238.70833,0.90001,1.36443,1.5159,0.6993,1.05025,1.0726,89.28
40238.71875,0.89953,1.36466,1.51785,0.69935,1.04945,1.0724,89.24
40238.72917,0.89946,1.36418,1.5149,0.6992,1.05015,1.07265,89.28
40238.73958,0.89951,1.36365,1.513,0.69885,1.05055,1.073,89.26
40238.75,0.89797,1.36093,1.5076,0.69725,1.05175,1.07515,89.28
40238.76042,0.89796,1.36115,1.5032,0.6972,1.0514,1.0748,89.33
40238.77083,0.89811,1.36186,1.5024,0.6975,1.05045,1.0746,89.34
40238.78125,0.89649,1.35928,1.49765,0.6965,1.0515,1.07655,89.225
40238.79167,0.89708,1.35958,1.4974,0.69685,1.0519,1.07635,89.33
40238.80208,0.89674,1.3594,1.49675,0.6967,1.0522,1.0764,89.35
40238.8125,0.89396,1.35408,1.4834,0.69435,1.05425,1.0806,89.26
40238.82292,0.89446,1.35421,1.48745,0.6939,1.05465,1.0809,89.255
40238.83333,0.89391,1.35215,1.48785,0.6937,1.05675,1.0828,89.3
40238.84375,0.89487,1.35283,1.4885,0.69485,1.0554,1.0818,89.315
40238.85417,0.89484,1.35277,1.49035,0.695,1.0555,1.08205,89.25
40238.86458,0.89416,1.35056,1.4883,0.69405,1.056,1.0841,89.22
40238.875,0.89521,1.35245,1.4915,0.6955,1.0545,1.08255,89.21
40238.88542,0.89602,1.35307,1.49245,0.69625,1.05255,1.0815,89.225
40238.89583,0.89582,1.35174,1.4903,0.69555,1.0485,1.08275,89.18
40238.90625,0.89681,1.35302,1.49265,0.69655,1.04745,1.08195,89.245
40238.91667,0.89653,1.35337,1.4927,0.69675,1.04665,1.0814,89.175
40238.92708,0.89616,1.35324,1.4941,0.6965,1.047,1.0815,89.2
40238.9375,0.89664,1.35245,1.4933,0.69605,1.0472,1.08215,89.235
40238.94792,0.89511,1.35051,1.4914,0.6952,1.04945,1.08405,89.175
40238.95833,0.89806,1.35268,1.49355,0.6973,1.0454,1.08235,89.14
40238.96875,0.89614,1.34699,1.4896,0.6953,1.04725,1.08635,89.195
40238.97917,0.89729,1.34797,1.4929,0.69665,1.04665,1.08545,89.26
40238.98958,0.89886,1.34786,1.49395,0.69825,1.04645,1.08545,89.39
40239,0.89836,1.35033,1.49635,0.6984,1.04525,1.08365,89.4
40239.01042,0.89936,1.35052,1.4985,0.69895,1.0438,1.0835,89.365
40239.02083,0.89946,1.35054,1.49805,0.6988,1.04295,1.0836,89.27
40239.03125,0.89993,1.35124,1.4972,0.69895,1.04205,1.0827,89.28
40239.04167,0.89986,1.35205,1.49925,0.6993,1.042,1.0821,89.29
40239.05208,0.90007,1.35206,1.49895,0.69925,1.04255,1.08215,89.27
40239.0625,0.90072,1.35252,1.4997,0.69975,1.04215,1.0818,89.25
40239.07292,0.90056,1.35355,1.50085,0.69965,1.0422,1.081,89.18
40239.08333,0.9003,1.35409,1.50045,0.69955,1.04195,1.0806,89.17
40239.09375,0.89967,1.35407,1.49885,0.69905,1.04255,1.0807,89.15
40239.10417,0.89932,1.35433,1.49855,0.69895,1.04245,1.0806,89.155
40239.11458,0.89964,1.35567,1.4985,0.69935,1.04205,1.0794,89.165
40239.125,0.89991,1.35537,1.499,0.6994,1.0414,1.0795,89.16
40239.13542,0.89976,1.35593,1.4995,0.6994,1.04165,1.07905,89.155
40239.14583,0.89956,1.35581,1.49855,0.69925,1.0422,1.07935,89.19
40239.15625,0.90065,1.35735,1.50055,0.6996,1.0412,1.0781,89.04
40239.16667,0.90102,1.35571,1.4987,0.69965,1.04205,1.07935,89.05
40239.17708,0.90114,1.35585,1.4986,0.6997,1.04225,1.07935,89.05
40239.1875,0.90031,1.35542,1.4981,0.6992,1.0423,1.0796,89.05
40239.19792,0.90049,1.35582,1.49875,0.6993,1.04175,1.0794,89.085
40239.20833,0.90111,1.35595,1.4992,0.6994,1.0421,1.07905,89.09
40239.21875,0.90071,1.35556,1.49885,0.6985,1.042,1.07935,89.1
40239.22917,0.90096,1.35567,1.49875,0.6995,1.04165,1.07935,89.1
40239.23958,0.90084,1.35576,1.4989,0.6994,1.04125,1.07915,89.125
40239.25,0.90071,1.35618,1.4987,0.69945,1.0417,1.07905,89.125
40239.26042,0.90082,1.35621,1.4996,0.69955,1.0411,1.0788,89.105
40239.27083,0.90081,1.35626,1.4991,0.69953,1.0409,1.07885,89.135
40239.28125,0.90141,1.35672,1.49955,0.7002,1.04105,1.07855,89.165
40239.29167,0.90104,1.35663,1.4992,0.69975,1.04115,1.07865,89.155
40239.30208,0.90044,1.35626,1.4984,0.6995,1.04115,1.07885,89.115
40239.3125,0.90094,1.35731,1.49875,0.6997,1.04115,1.0781,89.13
40239.32292,0.89984,1.35588,1.49715,0.69945,1.04185,1.0793,89.175
40239.33333,0.89851,1.35574,1.497,0.6981,1.04095,1.07955,89.215
40239.34375,0.89781,1.35508,1.4969,0.6973,1.0434,1.07985,89.205
40239.35417,0.89908,1.35513,1.4966,0.698,1.043,1.07995,89.22
40239.36458,0.89894,1.35333,1.4947,0.698,1.04305,1.08125,89.285
40239.375,0.89817,1.3525,1.49295,0.6975,1.04355,1.08185,89.28
40239.38542,0.89861,1.35247,1.49315,0.69745,1.04345,1.08185,89.24
40239.39583,0.89866,1.35281,1.4937,0.6977,1.04355,1.08145,89.24
40239.40625,0.89856,1.35252,1.49335,0.69745,1.04335,1.0817,89.245
40239.41667,0.89916,1.3537,1.4943,0.6979,1.04335,1.0809,89.25
40239.42708,0.89914,1.35375,1.49425,0.6981,1.04295,1.08075,89.275
40239.4375,0.89939,1.35395,1.4941,0.69845,1.04265,1.08075,89.28
40239.44792,0.89949,1.35374,1.49375,0.6981,1.04295,1.0808,89.285
40239.45833,0.89997,1.35366,1.49395,0.6984,1.04275,1.08095,89.27
40239.46875,0.89604,1.35317,1.49345,0.6975,1.04305,1.0811,89.26
40239.47917,0.89795,1.35235,1.4912,0.6968,1.0432,1.082,89.295
40239.48958,0.89841,1.35245,1.49195,0.6967,1.043,1.08195,89.34
40239.5,0.89792,1.35197,1.49135,0.6962,1.04305,1.08225,89.33
40239.51042,0.89811,1.35201,1.49135,0.69645,1.04315,1.0823,89.34
40239.52083,0.8982,1.35207,1.49125,0.69625,1.04285,1.0822,89.335
40239.53125,0.89877,1.35326,1.49265,0.69665,1.04265,1.0813,89.35
40239.54167,0.8991,1.35333,1.4931,0.6965,1.0426,1.0812,89.345
40239.55208,0.89916,1.3535,1.49355,0.6967,1.04255,1.08095,89.335
40239.5625,0.89884,1.35394,1.49345,0.69665,1.04285,1.0808,89.33
40239.57292,0.89854,1.35319,1.49235,0.6963,1.04315,1.0812,89.295
40239.58333,0.89859,1.35409,1.49315,0.69625,1.043,1.0808,89.3
40239.59375,0.89856,1.35356,1.4932,0.69625,1.04295,1.08115,89.33
40239.60417,0.89744,1.35174,1.4891,0.69525,1.0438,1.08225,89.295
40239.61458,0.89679,1.35153,1.4869,0.6943,1.04385,1.08255,89.33
40239.625,0.89716,1.35132,1.4872,0.6944,1.04325,1.0828,89.24
40239.63542,0.89781,1.35184,1.4881,0.6948,1.04335,1.08215,89.265
40239.64583,0.89936,1.35374,1.49175,0.69555,1.04045,1.0809,89.275
40239.65625,0.89941,1.35265,1.48955,0.6951,1.0407,1.08175,89.235
40239.66667,0.89991,1.35216,1.49,0.69545,1.0387,1.08205,89.275
40239.67708,0.90041,1.35206,1.4919,0.69565,1.0387,1.08215,89.245
40239.6875,0.90106,1.35132,1.49255,0.69605,1.0392,1.0827,89.095
40239.69792,0.89916,1.3484,1.4902,0.6945,1.04105,1.085,89.06
40239.70833,0.89901,1.34813,1.49065,0.6938,1.04035,1.08525,89.1
40239.71875,0.89866,1.34698,1.49025,0.694,1.04005,1.0861,88.99
40239.72917,0.90031,1.34907,1.49285,0.69545,1.0384,1.0846,89.02
40239.73958,0.89936,1.34848,1.49365,0.6947,1.0382,1.085,89.02
40239.75,0.89976,1.34948,1.49545,0.6949,1.03725,1.0844,88.99
40239.76042,0.89921,1.34873,1.4927,0.6946,1.0382,1.08485,89.01
40239.77083,0.90026,1.35022,1.4925,0.6959,1.03705,1.0836,89.02
40239.78125,0.90161,1.35274,1.49405,0.69725,1.03565,1.08175,89.09
40239.79167,0.90106,1.35251,1.49535,0.69695,1.0354,1.0819,89.075
40239.80208,0.90131,1.35312,1.4964,0.69655,1.03555,1.0812,89.03
40239.8125,0.90171,1.35284,1.49715,0.6967,1.0352,1.08135,89.06
40239.82292,0.90222,1.35374,1.49695,0.6972,1.03525,1.0807,89.105
40239.83333,0.90376,1.35481,1.49765,0.69785,1.03455,1.07965,89.015
40239.84375,0.90396,1.35618,1.4982,0.6979,1.03415,1.07865,88.99
40239.85417,0.9031,1.35601,1.4947,0.69735,1.0349,1.07875,89.07
40239.86458,0.90361,1.35612,1.4946,0.6976,1.035,1.07875,89.06
40239.875,0.90368,1.35466,1.4947,0.69685,1.0354,1.07965,89.065
40239.88542,0.90446,1.35607,1.496,0.69715,1.03515,1.07885,89.085
40239.89583,0.90536,1.3587,1.4973,0.69755,1.0353,1.0764,89.11
40239.90625,0.90448,1.35868,1.4971,0.6972,1.03475,1.07655,89.17
40239.91667,0.90486,1.35796,1.4973,0.69745,1.0315,1.07705,89.13
40239.92708,0.9039,1.35668,1.49725,0.69635,1.0331,1.07845,89.075
40239.9375,0.90341,1.35515,1.49585,0.69605,1.034,1.07945,89.115
40239.94792,0.90346,1.35478,1.4949,0.6958,1.03305,1.0798,89.07
40239.95833,0.90241,1.35211,1.4919,0.69485,1.034,1.0817,89.065
40239.96875,0.90251,1.35297,1.49175,0.695,1.0335,1.08215,89.01
40239.97917,0.90301,1.35473,1.49075,0.69565,1.0334,1.08035,89.065
40239.98958,0.90316,1.35576,1.49255,0.69545,1.03255,1.0795,89.02
40240,0.90246,1.35408,1.49165,0.69515,1.03325,1.0805,88.975
40240.01042,0.90331,1.35592,1.49235,0.6957,1.03325,1.07875,89.01
40240.02083,0.90321,1.35558,1.49395,0.6953,1.03335,1.07905,88.96
40240.03125,0.90412,1.35603,1.49385,0.69595,1.03255,1.079,88.95
40240.04167,0.90421,1.35705,1.49465,0.6965,1.0325,1.0784,89
40240.05208,0.90416,1.35761,1.4955,0.69655,1.0331,1.078,88.995
40240.0625,0.90326,1.35624,1.49455,0.69605,1.03375,1.07895,89.015
40240.07292,0.90466,1.35824,1.4977,0.69655,1.0332,1.07685,89.01
40240.08333,0.90446,1.36021,1.49815,0.69625,1.03275,1.0757,88.94
40240.09375,0.90484,1.36062,1.49745,0.69675,1.0327,1.07565,88.855
40240.10417,0.90515,1.36121,1.49715,0.6971,1.03285,1.0753,88.82
40240.11458,0.90556,1.36132,1.49695,0.69745,1.0329,1.075,88.645
40240.125,0.9048,1.35967,1.4952,0.6967,1.03375,1.07585,88.71
40240.13542,0.90414,1.35905,1.4947,0.69655,1.03435,1.0764,88.715
40240.14583,0.90437,1.36005,1.49445,0.69685,1.0353,1.07575,88.695
40240.15625,0.90385,1.35984,1.4948,0.69605,1.03585,1.07605,88.65
40240.16667,0.90391,1.36154,1.49675,0.69615,1.03525,1.0748,88.71
40240.17708,0.90266,1.36025,1.4958,0.69555,1.0363,1.0755,88.68
40240.1875,0.90296,1.36035,1.4953,0.6957,1.0361,1.0755,88.685
40240.19792,0.90331,1.36065,1.4959,0.69575,1.03635,1.0752,88.715
40240.20833,0.90326,1.36042,1.49615,0.69575,1.03635,1.07525,88.74
40240.21875,0.90372,1.36055,1.49545,0.69595,1.03625,1.07535,88.79
40240.22917,0.90381,1.36105,1.49665,0.696,1.036,1.0751,88.78
40240.23958,0.90414,1.36143,1.497,0.6957,1.03555,1.0747,88.845
40240.25,0.90291,1.36098,1.49612,0.69555,1.03605,1.07495,88.805
40240.26042,0.90311,1.36076,1.49585,0.69555,1.0359,1.0751,88.76
40240.27083,0.90351,1.36127,1.49625,0.6959,1.03565,1.07475,88.76
40240.28125,0.90341,1.36072,1.49605,0.6957,1.03545,1.07525,88.755
40240.29167,0.90351,1.36093,1.4967,0.6957,1.0357,1.0751,88.775
40240.30208,0.90381,1.36086,1.4968,0.69585,1.03495,1.07495,88.765
40240.3125,0.90421,1.36148,1.4991,0.6961,1.0344,1.0746,88.735
40240.32292,0.90455,1.36192,1.50215,0.69695,1.03485,1.07435,88.765
40240.33333,0.905,1.36273,1.5023,0.69735,1.03495,1.07375,88.69
40240.34375,0.9054,1.36365,1.5025,0.69765,1.03465,1.0729,88.515
40240.35417,0.90521,1.3643,1.50415,0.69775,1.03375,1.0725,88.58
40240.36458,0.90425,1.36203,1.50195,0.69715,1.03455,1.07435,88.675
40240.375,0.90356,1.36212,1.50215,0.69695,1.0346,1.07415,88.715
40240.38542,0.90367,1.36315,1.50275,0.69695,1.034,1.0734,88.74
40240.39583,0.90346,1.36231,1.5027,0.69665,1.035,1.0738,88.74
40240.40625,0.90412,1.36365,1.50565,0.69745,1.0346,1.07275,88.695
40240.41667,0.90394,1.36408,1.5069,0.6973,1.0346,1.0723,88.63
40240.42708,0.90371,1.36358,1.50615,0.6969,1.034,1.07275,88.675
40240.4375,0.90331,1.36356,1.50555,0.69705,1.0342,1.0729,88.65
40240.44792,0.90361,1.36374,1.5063,0.69705,1.03375,1.07285,88.67
40240.45833,0.90381,1.36385,1.50605,0.69735,1.0338,1.0728,88.67
40240.46875,0.90361,1.36304,1.50475,0.69715,1.03465,1.0733,88.71
40240.47917,0.90357,1.36318,1.50465,0.69695,1.03425,1.07335,88.69
40240.48958,0.90361,1.36333,1.50495,0.69715,1.03386,1.0733,88.7
40240.5,0.90346,1.36273,1.50445,0.6969,1.03435,1.07365,88.755
40240.51042,0.90419,1.36332,1.50495,0.69745,1.03405,1.07315,88.765
40240.52083,0.90407,1.36328,1.50495,0.69715,1.03363,1.07315,88.72
40240.53125,0.90486,1.36337,1.505,0.69745,1.03365,1.07305,88.715
40240.54167,0.9053,1.3647,1.5053,0.69805,1.0331,1.0722,88.72
40240.55208,0.9049,1.36502,1.50525,0.69775,1.03345,1.072,88.72
40240.5625,0.90494,1.36394,1.5036,0.6976,1.03445,1.07285,88.8
40240.57292,0.90526,1.36388,1.5037,0.69775,1.03415,1.07295,88.86
40240.58333,0.90434,1.36356,1.5022,0.69695,1.0349,1.07305,88.83
40240.59375,0.90426,1.36332,1.50195,0.69666,1.03445,1.0732,88.875
40240.60417,0.90441,1.36309,1.50085,0.6968,1.0344,1.0734,88.88
40240.61458,0.90371,1.36268,1.50055,0.6963,1.0344,1.07345,88.885
40240.625,0.90456,1.36305,1.50105,0.69705,1.0335,1.07335,88.895
40240.63542,0.90356,1.36221,1.49875,0.69605,1.03385,1.074,88.89
40240.64583,0.90386,1.36188,1.49975,0.69585,1.0328,1.0742,88.86
40240.65625,0.90469,1.36215,1.50045,0.69505,1.0334,1.074,88.795
40240.66667,0.90376,1.36051,1.4983,0.6938,1.0347,1.0752,88.89
40240.67708,0.90301,1.36133,1.50055,0.69375,1.03485,1.07455,88.805
40240.6875,0.90221,1.36085,1.5,0.6933,1.03525,1.07495,88.78
40240.69792,0.90306,1.36253,1.50105,0.69375,1.0348,1.07355,88.67
40240.70833,0.90297,1.36343,1.5002,0.69395,1.03525,1.07285,88.63
40240.71875,0.90351,1.36475,1.50545,0.6942,1.03505,1.0718,88.71
40240.72917,0.90256,1.36308,1.50465,0.6931,1.036,1.07315,88.74
40240.73958,0.90266,1.36319,1.50435,0.6931,1.0352,1.07305,88.725
